Customer ID	Birth Date	Gender	Item Purchased	Category	Purchase Amount (USD)	Location	Size	Color	Season	Review Rating	Subscription Status	Payment Method	Shipping Type	Discount Applied	Promo Code Used	Previous Purchases	Preferred Payment Method	Frequency of Purchases
170	1997/09/13	Male	Jacket	Outerwear	30	Nevada	S	Gold	Summer	3.3	Yes	Credit Card	Standard	Yes	Yes	3	PayPal	Every 3 Months
171	1972/06/16	Male	Shirt	Clothing	25	Wyoming	M	Maroon	Fall	2.6	Yes	Venmo	Store Pickup	Yes	Yes	46	Venmo	Bi-Weekly
172	1995/05/15	Male	Shorts	Clothing	35	Virginia	M	Blue	Summer	3.6	Yes	Debit Card	Store Pickup	Yes	Yes	4	Credit Card	Weekly
173	1970/07/24	Male	Jewelry	Accessories	67	Nebraska	M	Violet	Summer	3.9	Yes	Bank Transfer	Next Day Air	Yes	Yes	42	Credit Card	Bi-Weekly
174	1999/02/16	Male	Hat	Accessories	46	Hawaii	M	Turquoise	Fall	3.4	Yes	PayPal	Standard	Yes	Yes	30	Cash	Annually
175	1983/09/21	Male	Shoes	Footwear	35	Vermont	L	Brown	Winter	3.5	Yes	Venmo	Express	Yes	Yes	37	Venmo	Annually
176	1971/03/28	Male	Coat	Outerwear	86	Oklahoma	L	Violet	Fall	2.8	Yes	Debit Card	Next Day Air	Yes	Yes	2	Bank Transfer	Annually
177	1971/09/19	Male	Backpack	Accessories	81	New Hampshire	L	Black	Spring	2.7	Yes	Bank Transfer	Next Day Air	Yes	Yes	30	Credit Card	Quarterly
178	2003/02/22	Male	Hoodie	Clothing	42	Kansas	L	Magenta	Fall	3.7	Yes	Debit Card	Next Day Air	Yes	Yes	47	Bank Transfer	Monthly
179	1963/10/08	Male	Skirt	Clothing	43	Idaho	L	Lavender	Fall	4.3	Yes	Debit Card	2-Day Shipping	Yes	Yes	21	PayPal	Quarterly
180	1960/08/15	Male	Boots	Footwear	31	Illinois	M	Violet	Fall	4.9	Yes	Debit Card	Store Pickup	Yes	Yes	9	Bank Transfer	Fortnightly
181	1973/03/14	Male	Sandals	Footwear	81	South Dakota	L	Green	Fall	3.3	Yes	Cash	Store Pickup	Yes	Yes	12	Debit Card	Fortnightly
182	1992/12/03	Male	Pants	Clothing	61	Massachusetts	M	Beige	Summer	4.7	Yes	Venmo	Next Day Air	Yes	Yes	4	Bank Transfer	Weekly
183	1986/03/06	Male	Gloves	Accessories	96	Alabama	XL	Purple	Summer	2.8	Yes	Venmo	Store Pickup	Yes	Yes	10	Debit Card	Annually
184	1966/07/24	Male	Skirt	Clothing	29	Ohio	XL	Beige	Spring	3.6	Yes	Bank Transfer	2-Day Shipping	Yes	Yes	26	Credit Card	Weekly
185	1992/02/15	Male	Sneakers	Footwear	33	Hawaii	L	Cyan	Spring	3.0	Yes	Cash	Express	Yes	Yes	40	Cash	Fortnightly
186	1978/03/20	Male	T-shirt	Clothing	32	Wisconsin	XL	Silver	Summer	4.5	Yes	Bank Transfer	Store Pickup	Yes	Yes	34	Bank Transfer	Fortnightly
187	1985/05/17	Male	Backpack	Accessories	56	Minnesota	S	Lavender	Summer	2.9	Yes	Debit Card	Standard	Yes	Yes	31	Debit Card	Annually
188	2005/03/14	Male	Shoes	Footwear	94	Georgia	S	Purple	Spring	3.3	Yes	Credit Card	Store Pickup	Yes	Yes	1	Bank Transfer	Bi-Weekly
189	1974/11/29	Male	Hoodie	Clothing	53	Arkansas	M	Pink	Spring	3.1	Yes	Credit Card	Express	Yes	Yes	5	Bank Transfer	Bi-Weekly
190	1988/03/07	Male	Blouse	Clothing	82	West Virginia	M	Maroon	Fall	4.4	Yes	Venmo	Next Day Air	Yes	Yes	4	Credit Card	Weekly
191	1959/06/12	Male	Coat	Outerwear	70	Indiana	XL	Beige	Fall	3.0	Yes	Venmo	Free Shipping	Yes	Yes	48	Venmo	Quarterly
192	1960/05/31	Male	Hat	Accessories	76	Utah	M	Gray	Fall	3.9	Yes	Credit Card	Free Shipping	Yes	Yes	29	Cash	Every 3 Months
193	1978/09/28	Male	Shoes	Footwear	29	Nebraska	L	Turquoise	Summer	2.9	Yes	Venmo	Express	Yes	Yes	12	PayPal	Bi-Weekly
194	1988/01/11	Male	Belt	Accessories	100	North Dakota	S	Silver	Fall	3.0	Yes	PayPal	Standard	Yes	Yes	29	Venmo	Annually
195	1973/05/18	Male	Backpack	Accessories	94	Missouri	M	Olive	Spring	3.1	Yes	Venmo	Express	Yes	Yes	15	Debit Card	Quarterly
196	1973/10/24	Male	Jacket	Outerwear	25	New York	M	Magenta	Fall	4.3	Yes	Credit Card	Free Shipping	Yes	Yes	34	Credit Card	Monthly
197	1986/02/17	Male	Boots	Footwear	88	Washington	M	Lavender	Summer	3.9	Yes	Cash	Next Day Air	Yes	Yes	41	Credit Card	Fortnightly
198	1965/01/30	Male	Scarf	Accessories	78	South Carolina	M	Black	Fall	3.2	Yes	Debit Card	2-Day Shipping	Yes	Yes	41	Credit Card	Monthly
199	1967/03/28	Male	Jewelry	Accessories	45	Utah	M	Turquoise	Winter	4.8	Yes	Cash	Standard	Yes	Yes	39	Credit Card	Fortnightly
200	1970/04/30	Male	Hat	Accessories	73	Idaho	XL	Green	Summer	3.8	Yes	Debit Card	Express	Yes	Yes	32	Cash	Weekly
201	1999/05/04	Male	Dress	Clothing	61	Pennsylvania	S	Teal	Summer	3.3	Yes	PayPal	Next Day Air	Yes	Yes	29	Venmo	Monthly
202	1955/03/26	Male	Blouse	Clothing	22	Missouri	S	Beige	Fall	4.3	Yes	Bank Transfer	Free Shipping	Yes	Yes	15	Bank Transfer	Annually
203	1967/04/06	Male	Hat	Accessories	38	Nebraska	L	Magenta	Spring	2.7	Yes	Bank Transfer	Express	Yes	Yes	33	Venmo	Annually
204	1954/11/03	Male	Scarf	Accessories	38	Indiana	S	Yellow	Fall	3.2	Yes	PayPal	Next Day Air	Yes	Yes	18	Bank Transfer	Weekly
205	2000/04/18	Male	Sneakers	Footwear	100	Arizona	M	Yellow	Fall	4.0	Yes	PayPal	Store Pickup	Yes	Yes	35	Cash	Bi-Weekly
206	1957/07/16	Male	Shirt	Clothing	64	Hawaii	M	Silver	Winter	3.0	Yes	Bank Transfer	Standard	Yes	Yes	25	PayPal	Weekly
207	2000/02/18	Male	T-shirt	Clothing	55	Wisconsin	L	Silver	Summer	4.2	Yes	Venmo	Free Shipping	Yes	Yes	6	Venmo	Fortnightly
208	1962/05/08	Male	Gloves	Accessories	91	Rhode Island	M	Silver	Summer	2.9	Yes	Venmo	Express	Yes	Yes	17	Bank Transfer	Bi-Weekly
209	1967/02/26	Male	Skirt	Clothing	38	Wisconsin	M	Gold	Spring	4.1	Yes	Cash	Store Pickup	Yes	Yes	17	Credit Card	Monthly
210	1969/08/26	Male	Sandals	Footwear	97	Minnesota	S	Olive	Winter	3.2	Yes	Bank Transfer	Store Pickup	Yes	Yes	44	Cash	Every 3 Months
211	1979/09/05	Male	Jacket	Outerwear	22	Vermont	L	Teal	Fall	3.0	Yes	Venmo	2-Day Shipping	Yes	Yes	6	PayPal	Fortnightly
212	1955/01/08	Male	Skirt	Clothing	92	South Dakota	L	Maroon	Fall	4.2	Yes	Venmo	2-Day Shipping	Yes	Yes	45	Debit Card	Fortnightly
213	1957/07/24	Male	Handbag	Accessories	84	Virginia	L	Blue	Fall	4.2	Yes	Venmo	Express	Yes	Yes	7	Debit Card	Annually
214	1994/09/26	Male	Handbag	Accessories	93	Nevada	L	Peach	Fall	4.4	Yes	Cash	Store Pickup	Yes	Yes	11	Debit Card	Every 3 Months
215	2000/02/03	Male	Jacket	Outerwear	50	Hawaii	L	Blue	Summer	4.2	Yes	Cash	Next Day Air	Yes	Yes	41	Cash	Every 3 Months
216	1962/06/14	Male	Scarf	Accessories	64	New Jersey	S	Orange	Spring	2.8	Yes	Bank Transfer	2-Day Shipping	Yes	Yes	24	PayPal	Bi-Weekly
217	1981/08/04	Male	Shorts	Clothing	61	Massachusetts	L	Yellow	Spring	3.7	Yes	Cash	Free Shipping	Yes	Yes	21	Venmo	Weekly
218	1989/12/12	Male	Sunglasses	Accessories	48	Oklahoma	M	Purple	Winter	3.5	Yes	Venmo	Next Day Air	Yes	Yes	24	Bank Transfer	Annually
219	1996/12/12	Male	T-shirt	Clothing	45	California	S	Magenta	Spring	2.9	Yes	Credit Card	Store Pickup	Yes	Yes	8	Credit Card	Quarterly
220	1992/04/28	Male	Belt	Accessories	88	Nevada	M	Cyan	Spring	3.0	Yes	Venmo	Free Shipping	Yes	Yes	12	Cash	Fortnightly
221	1985/06/17	Male	Sneakers	Footwear	57	Arizona	S	Indigo	Spring	3.7	Yes	Debit Card	Express	Yes	Yes	48	Debit Card	Fortnightly
222	1996/01/16	Male	Hat	Accessories	68	North Carolina	XL	Magenta	Summer	4.4	Yes	Debit Card	Store Pickup	Yes	Yes	6	Bank Transfer	Quarterly
223	1977/03/18	Male	Gloves	Accessories	94	New York	XL	Gray	Spring	4.5	Yes	Venmo	2-Day Shipping	Yes	Yes	14	PayPal	Fortnightly
224	2004/10/17	Male	Pants	Clothing	41	Wyoming	M	Turquoise	Spring	4.8	Yes	Venmo	Free Shipping	Yes	Yes	34	PayPal	Annually
225	1961/04/22	Male	Socks	Clothing	83	South Dakota	S	Beige	Summer	2.9	Yes	PayPal	Free Shipping	Yes	Yes	12	Cash	Every 3 Months
226	1999/11/29	Male	Jacket	Outerwear	22	Arkansas	M	Olive	Spring	3.2	Yes	Debit Card	Next Day Air	Yes	Yes	11	Bank Transfer	Annually
227	1995/06/16	Male	Shoes	Footwear	74	Texas	L	Violet	Spring	3.3	Yes	Cash	Free Shipping	Yes	Yes	5	PayPal	Monthly
228	1974/05/08	Male	Jeans	Clothing	90	Rhode Island	M	Turquoise	Winter	4.2	Yes	Venmo	Standard	Yes	Yes	25	Venmo	Fortnightly
229	2006/10/20	Male	Socks	Clothing	79	New Hampshire	M	White	Spring	2.9	Yes	Credit Card	Store Pickup	Yes	Yes	11	Credit Card	Annually
230	1954/05/24	Male	Sandals	Footwear	28	Ohio	S	Silver	Spring	4.6	Yes	Cash	Next Day Air	Yes	Yes	27	PayPal	Every 3 Months
231	1958/06/25	Male	Scarf	Accessories	88	Utah	L	Olive	Fall	4.1	Yes	Venmo	Standard	Yes	Yes	43	Credit Card	Annually
232	1996/07/05	Male	Blouse	Clothing	26	Tennessee	M	Blue	Spring	3.1	Yes	Bank Transfer	2-Day Shipping	Yes	Yes	18	Debit Card	Every 3 Months
233	1970/08/09	Male	Jewelry	Accessories	27	Hawaii	L	Purple	Winter	4.2	Yes	Bank Transfer	Express	Yes	Yes	32	Bank Transfer	Bi-Weekly
234	2005/04/19	Male	Sweater	Clothing	83	Arizona	XL	Yellow	Fall	4.5	Yes	PayPal	Next Day Air	Yes	Yes	27	Bank Transfer	Every 3 Months
235	2004/09/09	Male	Gloves	Accessories	39	South Dakota	S	Silver	Summer	3.7	Yes	PayPal	Next Day Air	Yes	Yes	24	Credit Card	Weekly
236	1981/03/10	Male	Sunglasses	Accessories	89	New Jersey	M	Cyan	Winter	3.7	Yes	Cash	Free Shipping	Yes	Yes	31	Debit Card	Quarterly
237	1986/10/25	Male	Coat	Outerwear	68	North Dakota	L	Green	Winter	3.4	Yes	Debit Card	Next Day Air	Yes	Yes	39	PayPal	Fortnightly
238	1974/05/18	Male	Dress	Clothing	90	Iowa	M	Beige	Summer	3.0	Yes	Venmo	Store Pickup	Yes	Yes	36	Debit Card	Fortnightly
239	1960/03/24	Male	Skirt	Clothing	34	Ohio	M	Peach	Fall	4.2	Yes	Debit Card	Free Shipping	Yes	Yes	5	Cash	Annually
240	1975/04/14	Male	Pants	Clothing	51	Vermont	L	Yellow	Summer	2.9	Yes	PayPal	Express	Yes	Yes	47	Credit Card	Bi-Weekly
241	1977/01/27	Male	Sweater	Clothing	45	Montana	XL	Turquoise	Winter	3.5	Yes	Credit Card	Free Shipping	Yes	Yes	29	Bank Transfer	Fortnightly
242	1988/12/22	Male	Hoodie	Clothing	88	Delaware	M	Peach	Winter	4.1	Yes	PayPal	Free Shipping	Yes	Yes	43	Venmo	Bi-Weekly
243	1969/05/14	Male	Coat	Outerwear	85	New York	L	Gray	Summer	4.3	Yes	Credit Card	Store Pickup	Yes	Yes	40	Debit Card	Every 3 Months
244	1999/07/11	Male	Jewelry	Accessories	100	Kentucky	M	Olive	Winter	2.8	Yes	Credit Card	2-Day Shipping	Yes	Yes	4	Debit Card	Monthly
245	1971/03/01	Male	Belt	Accessories	42	Oregon	S	Indigo	Spring	4.9	Yes	Debit Card	2-Day Shipping	Yes	Yes	39	PayPal	Weekly
246	1975/01/28	Male	Sandals	Footwear	53	Rhode Island	L	Charcoal	Summer	3.3	Yes	Cash	Next Day Air	Yes	Yes	45	Venmo	Fortnightly
247	1989/06/18	Male	Sunglasses	Accessories	86	Nevada	XL	Beige	Spring	3.2	Yes	Credit Card	Express	Yes	Yes	20	Venmo	Bi-Weekly
248	1995/04/27	Male	Sweater	Clothing	66	Montana	XL	Brown	Spring	4.4	Yes	Credit Card	Standard	Yes	Yes	14	Debit Card	Weekly
249	1977/07/22	Male	Belt	Accessories	100	Pennsylvania	M	Blue	Winter	4.8	Yes	Venmo	Express	Yes	Yes	33	PayPal	Weekly
250	1971/02/03	Male	Handbag	Accessories	47	Alaska	S	Teal	Fall	4.2	Yes	Cash	Standard	Yes	Yes	18	Credit Card	Annually
251	1991/10/06	Male	Skirt	Clothing	25	Mississippi	L	Black	Fall	4.0	Yes	Debit Card	Express	Yes	Yes	9	Bank Transfer	Weekly
252	2003/11/12	Male	Handbag	Accessories	51	Wyoming	XL	Gold	Winter	2.5	Yes	PayPal	Standard	Yes	Yes	34	PayPal	Annually
253	1992/09/27	Male	Shorts	Clothing	41	Delaware	M	Violet	Summer	3.9	Yes	Cash	Free Shipping	Yes	Yes	33	Venmo	Fortnightly
254	1972/12/14	Male	Boots	Footwear	73	Oklahoma	L	Cyan	Winter	4.9	Yes	PayPal	2-Day Shipping	Yes	Yes	15	Bank Transfer	Bi-Weekly
255	1957/02/27	Male	Sunglasses	Accessories	42	Indiana	M	White	Winter	3.5	Yes	Credit Card	Store Pickup	Yes	Yes	4	PayPal	Bi-Weekly
256	1981/05/17	Male	Scarf	Accessories	20	Maryland	M	Charcoal	Spring	4.2	Yes	Debit Card	Free Shipping	Yes	Yes	25	Debit Card	Annually
257	1966/12/29	Male	Jewelry	Accessories	30	South Dakota	XL	Violet	Spring	4.7	Yes	Venmo	Express	Yes	Yes	20	Credit Card	Every 3 Months
258	2004/04/01	Male	Handbag	Accessories	53	West Virginia	M	Red	Summer	4.5	Yes	PayPal	Express	Yes	Yes	5	Credit Card	Quarterly
259	1963/10/25	Male	Gloves	Accessories	74	Alabama	S	Lavender	Spring	2.8	Yes	Venmo	Express	Yes	Yes	16	Cash	Quarterly
260	1992/07/28	Male	Jeans	Clothing	57	Louisiana	M	Gold	Fall	2.9	Yes	Credit Card	Standard	Yes	Yes	13	Debit Card	Annually
261	1986/03/28	Male	Hat	Accessories	57	Montana	S	Red	Winter	3.2	Yes	Bank Transfer	2-Day Shipping	Yes	Yes	11	Credit Card	Every 3 Months
262	2003/04/21	Male	Jeans	Clothing	77	California	L	Magenta	Winter	4.9	Yes	Cash	Standard	Yes	Yes	21	Credit Card	Annually
263	1987/01/21	Male	Pants	Clothing	40	Hawaii	M	Teal	Summer	3.7	Yes	Cash	Next Day Air	Yes	Yes	6	Debit Card	Annually
264	1997/07/19	Male	Shorts	Clothing	46	Iowa	M	Purple	Summer	4.3	Yes	Credit Card	Store Pickup	Yes	Yes	29	Venmo	Monthly
265	1988/10/23	Male	Pants	Clothing	78	Colorado	S	Charcoal	Fall	3.9	Yes	Venmo	Store Pickup	Yes	Yes	15	Cash	Annually
266	1992/12/24	Male	Backpack	Accessories	59	Michigan	M	Gray	Spring	3.2	Yes	Venmo	2-Day Shipping	Yes	Yes	17	Bank Transfer	Bi-Weekly
267	1973/01/28	Male	Jewelry	Accessories	75	Louisiana	L	White	Summer	3.1	Yes	Cash	Express	Yes	Yes	32	Credit Card	Weekly
268	1960/03/23	Male	Sweater	Clothing	54	Maryland	M	Olive	Spring	3.9	Yes	Venmo	2-Day Shipping	Yes	Yes	42	Venmo	Annually
269	1956/03/18	Male	Shoes	Footwear	42	Georgia	M	Charcoal	Spring	2.6	Yes	Venmo	Store Pickup	Yes	Yes	21	Cash	Monthly
270	1956/04/12	Male	Blouse	Clothing	44	Georgia	M	Charcoal	Winter	3.3	Yes	PayPal	Next Day Air	Yes	Yes	9	Cash	Bi-Weekly
271	1991/04/26	Male	Jeans	Clothing	52	North Dakota	XL	Orange	Fall	4.6	Yes	Debit Card	Free Shipping	Yes	Yes	16	Bank Transfer	Annually
272	1959/11/17	Male	Sunglasses	Accessories	69	Maryland	XL	Yellow	Summer	4.6	Yes	Credit Card	Express	Yes	Yes	42	Credit Card	Fortnightly
273	1976/02/14	Male	Jewelry	Accessories	26	Oregon	M	Beige	Summer	4.4	Yes	PayPal	2-Day Shipping	Yes	Yes	37	Debit Card	Bi-Weekly
274	1955/08/17	Male	Coat	Outerwear	33	North Dakota	S	Silver	Spring	4.2	Yes	Cash	Express	Yes	Yes	32	Debit Card	Quarterly
275	1965/09/25	Male	Jewelry	Accessories	32	Maryland	M	Indigo	Spring	3.0	Yes	Credit Card	Express	Yes	Yes	28	Cash	Bi-Weekly
276	1976/10/02	Male	Backpack	Accessories	85	Virginia	XL	Lavender	Winter	4.0	Yes	Debit Card	Express	Yes	Yes	13	Credit Card	Weekly
277	1999/08/20	Male	Skirt	Clothing	30	South Dakota	XL	Turquoise	Fall	3.5	Yes	Debit Card	Express	Yes	Yes	11	Bank Transfer	Fortnightly
278	1995/03/07	Male	Shirt	Clothing	29	Georgia	M	Green	Winter	3.0	Yes	Credit Card	Store Pickup	Yes	Yes	36	Bank Transfer	Bi-Weekly
279	1967/12/07	Male	Sweater	Clothing	95	Hawaii	M	Orange	Spring	3.7	Yes	Bank Transfer	Express	Yes	Yes	23	Debit Card	Annually
280	2001/09/23	Male	Sneakers	Footwear	69	Arkansas	L	Turquoise	Summer	4.0	Yes	Credit Card	Standard	Yes	Yes	37	Bank Transfer	Monthly
281	1979/07/13	Male	Sandals	Footwear	69	Montana	S	Cyan	Fall	4.2	Yes	Debit Card	2-Day Shipping	Yes	Yes	21	Cash	Bi-Weekly
282	1986/11/09	Male	Belt	Accessories	61	Oklahoma	XL	Charcoal	Spring	2.5	Yes	Bank Transfer	Standard	Yes	Yes	22	Debit Card	Bi-Weekly
283	2003/12/05	Male	Skirt	Clothing	94	Minnesota	M	Teal	Summer	3.0	Yes	Debit Card	2-Day Shipping	Yes	Yes	9	Cash	Monthly
284	1992/02/27	Male	Sweater	Clothing	30	Montana	S	Maroon	Fall	3.2	Yes	Debit Card	Next Day Air	Yes	Yes	16	Venmo	Annually
285	1961/08/28	Male	Skirt	Clothing	45	Ohio	M	Red	Summer	3.5	Yes	PayPal	Standard	Yes	Yes	4	PayPal	Quarterly
286	1995/10/01	Male	Handbag	Accessories	39	Kentucky	XL	Yellow	Summer	4.8	Yes	Credit Card	Express	Yes	Yes	3	Debit Card	Bi-Weekly
287	1997/01/29	Male	Jewelry	Accessories	51	Nebraska	L	Gray	Summer	2.6	Yes	Cash	Store Pickup	Yes	Yes	6	Debit Card	Annually
288	1968/07/08	Male	Scarf	Accessories	37	Delaware	L	Blue	Spring	3.4	Yes	Cash	2-Day Shipping	Yes	Yes	18	Venmo	Fortnightly
289	1994/09/17	Male	T-shirt	Clothing	62	North Carolina	M	Lavender	Winter	3.7	Yes	Credit Card	2-Day Shipping	Yes	Yes	34	Venmo	Bi-Weekly
290	1975/02/10	Male	Coat	Outerwear	85	New York	M	Yellow	Fall	4.5	Yes	Debit Card	2-Day Shipping	Yes	Yes	26	Credit Card	Monthly
291	1966/10/03	Male	T-shirt	Clothing	33	Colorado	M	Indigo	Winter	3.7	Yes	Bank Transfer	Standard	Yes	Yes	50	PayPal	Weekly
292	1967/03/20	Male	Dress	Clothing	26	Delaware	XL	Violet	Fall	3.3	Yes	Credit Card	Next Day Air	Yes	Yes	40	Bank Transfer	Monthly
293	1964/06/09	Male	Shoes	Footwear	99	Utah	M	Green	Spring	4.7	Yes	Credit Card	Free Shipping	Yes	Yes	24	Cash	Quarterly
294	1955/09/14	Male	Handbag	Accessories	39	Connecticut	M	White	Spring	2.7	Yes	PayPal	Express	Yes	Yes	33	PayPal	Annually
295	1954/09/14	Male	Skirt	Clothing	20	New Jersey	M	Gold	Spring	4.6	Yes	Cash	Store Pickup	Yes	Yes	19	Credit Card	Every 3 Months
296	1971/07/20	Male	Sunglasses	Accessories	42	West Virginia	M	Indigo	Winter	2.7	Yes	Venmo	Store Pickup	Yes	Yes	24	Credit Card	Quarterly
297	1999/02/14	Male	Sandals	Footwear	74	Indiana	S	Lavender	Spring	4.8	Yes	PayPal	2-Day Shipping	Yes	Yes	19	Credit Card	Weekly
298	1976/04/10	Male	Shoes	Footwear	26	Delaware	XL	Purple	Summer	4.4	Yes	Bank Transfer	Standard	Yes	Yes	4	Credit Card	Bi-Weekly
299	1955/01/26	Male	T-shirt	Clothing	53	Maryland	M	Lavender	Winter	4.0	Yes	Cash	Standard	Yes	Yes	11	Venmo	Every 3 Months
300	1999/11/04	Male	Sneakers	Footwear	80	Pennsylvania	M	Maroon	Summer	3.2	Yes	Credit Card	Next Day Air	Yes	Yes	28	PayPal	Fortnightly
301	1995/04/18	Male	Hat	Accessories	98	Iowa	M	Teal	Spring	4.4	Yes	Cash	Store Pickup	Yes	Yes	24	PayPal	Weekly
302	1978/05/26	Male	Skirt	Clothing	95	Pennsylvania	M	Green	Spring	3.8	Yes	Debit Card	Standard	Yes	Yes	25	Credit Card	Every 3 Months
303	1987/05/31	Male	Sweater	Clothing	44	Delaware	L	Olive	Summer	3.6	Yes	Venmo	Express	Yes	Yes	27	Bank Transfer	Every 3 Months
304	2004/06/07	Male	Sandals	Footwear	60	Oregon	M	Turquoise	Summer	3.3	Yes	Cash	Next Day Air	Yes	Yes	49	Venmo	Weekly
305	1984/09/23	Male	Dress	Clothing	84	Oregon	M	Green	Winter	3.4	Yes	Venmo	Next Day Air	Yes	Yes	45	Credit Card	Bi-Weekly
306	1964/10/20	Male	Sweater	Clothing	59	Utah	M	Teal	Fall	3.5	Yes	Debit Card	2-Day Shipping	Yes	Yes	26	PayPal	Annually
307	1998/02/16	Male	Jacket	Outerwear	49	North Dakota	S	White	Summer	3.6	Yes	Debit Card	Express	Yes	Yes	4	Cash	Annually
308	1995/09/19	Male	Gloves	Accessories	32	Florida	M	Orange	Winter	3.2	Yes	Cash	Free Shipping	Yes	Yes	3	Credit Card	Every 3 Months
309	1958/04/20	Male	Handbag	Accessories	29	Maryland	M	Beige	Fall	3.7	Yes	Bank Transfer	Standard	Yes	Yes	45	Venmo	Bi-Weekly
310	1958/01/06	Male	Dress	Clothing	22	Minnesota	M	Yellow	Spring	4.5	Yes	Bank Transfer	Standard	Yes	Yes	21	Cash	Fortnightly
311	1968/10/11	Male	Pants	Clothing	85	Montana	M	Charcoal	Winter	4.6	Yes	Debit Card	Standard	Yes	Yes	50	Cash	Fortnightly
312	1955/09/14	Male	Jeans	Clothing	52	Rhode Island	L	Silver	Winter	4.1	Yes	Debit Card	Store Pickup	Yes	Yes	19	Bank Transfer	Monthly
313	1986/02/13	Male	Pants	Clothing	89	Massachusetts	L	Green	Spring	3.4	Yes	Bank Transfer	Next Day Air	Yes	Yes	6	PayPal	Annually
314	1982/11/09	Male	Dress	Clothing	77	Vermont	M	Pink	Spring	3.7	Yes	PayPal	Express	Yes	Yes	50	Credit Card	Every 3 Months
315	1994/01/17	Male	Pants	Clothing	24	New Jersey	M	Purple	Summer	3.3	Yes	PayPal	Store Pickup	Yes	Yes	17	Debit Card	Every 3 Months
316	1958/11/13	Male	Jewelry	Accessories	24	Wisconsin	XL	Orange	Spring	4.5	Yes	Venmo	Express	Yes	Yes	24	Debit Card	Annually
317	1988/05/13	Male	Handbag	Accessories	22	California	M	Charcoal	Fall	3.3	Yes	Bank Transfer	Free Shipping	Yes	Yes	46	Venmo	Monthly
318	1966/11/10	Male	Sweater	Clothing	82	West Virginia	L	Teal	Fall	4.3	Yes	Bank Transfer	Standard	Yes	Yes	42	Cash	Every 3 Months
319	1979/03/29	Male	Backpack	Accessories	67	South Dakota	M	Beige	Winter	2.5	Yes	PayPal	Standard	Yes	Yes	10	Cash	Annually
320	1977/01/19	Male	Shorts	Clothing	74	Maine	XL	White	Spring	2.6	Yes	Venmo	Standard	Yes	Yes	1	Cash	Every 3 Months
321	1958/10/17	Male	Jewelry	Accessories	72	Kansas	L	White	Summer	4.9	Yes	PayPal	Standard	Yes	Yes	28	Debit Card	Quarterly
322	1983/12/22	Male	Sneakers	Footwear	36	Vermont	L	Orange	Summer	4.7	Yes	Credit Card	Free Shipping	Yes	Yes	48	Debit Card	Quarterly
323	1983/04/29	Male	Belt	Accessories	95	Tennessee	S	Cyan	Winter	3.0	Yes	Credit Card	Standard	Yes	Yes	47	Credit Card	Monthly
324	1958/08/07	Male	Hoodie	Clothing	78	Tennessee	M	Orange	Winter	3.5	Yes	Venmo	Next Day Air	Yes	Yes	29	PayPal	Bi-Weekly
325	1987/08/06	Male	Shirt	Clothing	82	Wyoming	M	Olive	Summer	4.8	Yes	Credit Card	Standard	Yes	Yes	37	Venmo	Quarterly
326	1954/07/13	Male	Pants	Clothing	70	Vermont	M	Charcoal	Winter	4.3	Yes	Debit Card	Free Shipping	Yes	Yes	38	Debit Card	Annually
327	1962/10/10	Male	Scarf	Accessories	41	New Jersey	M	White	Fall	3.2	Yes	Cash	Store Pickup	Yes	Yes	48	Bank Transfer	Weekly
328	1963/08/02	Male	Coat	Outerwear	42	Iowa	M	Teal	Summer	3.1	Yes	PayPal	Free Shipping	Yes	Yes	36	PayPal	Weekly
329	1976/10/18	Male	Coat	Outerwear	50	Florida	M	Yellow	Fall	2.8	Yes	Debit Card	Free Shipping	Yes	Yes	9	Credit Card	Weekly
330	1954/02/06	Male	Socks	Clothing	31	Nevada	S	White	Summer	2.9	Yes	Debit Card	2-Day Shipping	Yes	Yes	34	Bank Transfer	Monthly
331	1978/10/19	Male	Sweater	Clothing	51	North Dakota	M	Beige	Winter	3.7	Yes	Bank Transfer	Express	Yes	Yes	43	Venmo	Bi-Weekly
332	1993/02/15	Male	Shirt	Clothing	98	Florida	L	Beige	Fall	3.3	Yes	Credit Card	Store Pickup	Yes	Yes	46	PayPal	Quarterly
333	2005/09/11	Male	Shirt	Clothing	86	New York	M	Maroon	Winter	2.8	Yes	Cash	2-Day Shipping	Yes	Yes	5	Credit Card	Monthly
334	1985/02/18	Male	Sweater	Clothing	64	Alaska	M	Teal	Winter	4.5	Yes	Cash	Standard	Yes	Yes	15	Bank Transfer	Bi-Weekly
335	1983/11/19	Male	Blouse	Clothing	46	Kansas	M	Lavender	Fall	2.6	Yes	PayPal	Next Day Air	Yes	Yes	30	Credit Card	Annually
336	2004/12/26	Male	Sweater	Clothing	85	Oregon	L	Maroon	Spring	3.7	Yes	Cash	Standard	Yes	Yes	44	Venmo	Every 3 Months
337	1988/11/24	Male	Hat	Accessories	81	Rhode Island	S	Orange	Fall	4.4	Yes	Debit Card	Express	Yes	Yes	16	PayPal	Annually
338	1992/10/28	Male	Sweater	Clothing	59	New Mexico	M	Cyan	Winter	4.3	Yes	Cash	2-Day Shipping	Yes	Yes	16	Bank Transfer	Annually
339	1955/04/11	Male	Hoodie	Clothing	79	Massachusetts	M	Silver	Winter	3.5	Yes	Venmo	Express	Yes	Yes	16	Cash	Weekly
